ea_id,source,source_sha256,clock_construct,window_inputs,clock_code_evidence,card_clock_evidence,alternate_spec_evidence,classification,reason,seasonal_shift_hours,pending_stop_class,outside_range_behavior,pending_code_evidence,pass_depth,pass_work_item,pass_evidence,q14_lineage,reference_q02_trades,reference_trade_evidence,trades_affected
QM5_10018,framework/EAs/QM5_10018_ff-bb-shadow-reversal-h1/QM5_10018_ff-bb-shadow-reversal-h1.mq5,841bc7ec2046060703c2c1a5744cd03d905094ace089820c9f646162fc4724de,raw broker/bar timestamp hour,input int    strategy_time_stop_bars    = 12;,framework/EAs/QM5_10018_ff-bb-shadow-reversal-h1/QM5_10018_ff-bb-shadow-reversal-h1.mq5:250: const datetime broker_now = TimeCurrent();,MISSING docs/strategy_card.md,,N-A,Duration input only; no clock window comparison found,N-A,False,N-A,,Q02,8dc5b262-e601-4d04-ab6f-69a851305b06,D:\QM\reports\work_items\8dc5b262-e601-4d04-ab6f-69a851305b06\QM5_10018\20260616_094406\summary.json,False,,,UNKNOWN; counterfactual requires governed measurement
QM5_10026,framework/EAs/QM5_10026_rw-fx-squeeze-mr/QM5_10026_rw-fx-squeeze-mr.mq5,07461e4e10bda8856a5b86aecdbd17733c91196f1882cc6aed9e7e5a71e5082b,raw broker/bar timestamp hour,input int    strategy_time_stop_bars         = 24;,"framework/EAs/QM5_10026_rw-fx-squeeze-mr/QM5_10026_rw-fx-squeeze-mr.mq5:188: TimeToStruct(TimeCurrent(), dt); | framework/EAs/QM5_10026_rw-fx-squeeze-mr/QM5_10026_rw-fx-squeeze-mr.mq5:189: if(dt.day_of_week == 1 && dt.hour < 2) | framework/EAs/QM5_10026_rw-fx-squeeze-mr/QM5_10026_rw-fx-squeeze-mr.mq5:191: if(dt.day_of_week == 5 && dt.hour >= 22) | framework/EAs/QM5_10026_rw-fx-squeeze-mr/QM5_10026_rw-fx-squeeze-mr.mq5:326: const datetime now = TimeCurrent(); | framework/EAs/QM5_10026_rw-fx-squeeze-mr/QM5_10026_rw-fx-squeeze-mr.mq5:394: const datetime broker_now = TimeCurrent();",MISSING docs/strategy_card.md,,UNSTATED-IN-CARD,No strategy clock declaration located,"-2 winter / -3 summer vs same-number UTC window (conditional, source unconfirmed)",False,N-A,,Q06,bacacfc2-96a4-4e66-8aac-2ba2653a752d,D:\QM\reports\work_items\bacacfc2-96a4-4e66-8aac-2ba2653a752d\QM5_10026\Q06\SP500_DWX\aggregate.json,False,,,UNKNOWN; counterfactual requires governed measurement
QM5_10029,framework/EAs/QM5_10029_rw-fx-ny-rev/QM5_10029_rw-fx-ny-rev.mq5,b26b99ad74ab2c70c21ee46f111819b3862d6bef056f23331f0ed82cd772b299,UTC conversion; inspect helper use,input int    strategy_entry_hour_ny     = 11; | input int    strategy_start_hour_ny     = 9; | input int    strategy_exit_hour_ny      = 13; | input int    strategy_hold_hours        = 2;,"framework/EAs/QM5_10029_rw-fx-ny-rev/QM5_10029_rw-fx-ny-rev.mq5:92: const datetime utc_time = QM_BrokerToUTC(broker_time); | framework/EAs/QM5_10029_rw-fx-ny-rev/QM5_10029_rw-fx-ny-rev.mq5:101: TimeToStruct(t, dt); | framework/EAs/QM5_10029_rw-fx-ny-rev/QM5_10029_rw-fx-ny-rev.mq5:151: TimeToStruct(Strategy_NYTime(rates[i].time), ny_dt); | framework/EAs/QM5_10029_rw-fx-ny-rev/QM5_10029_rw-fx-ny-rev.mq5:152: if(ny_dt.hour != ny_hour) | framework/EAs/QM5_10029_rw-fx-ny-rev/QM5_10029_rw-fx-ny-rev.mq5:216: const datetime ny_now = Strategy_NYTime(TimeCurrent()); | framework/EAs/QM5_10029_rw-fx-ny-rev/QM5_10029_rw-fx-ny-rev.mq5:219: TimeToStruct(ny_now, ny_dt); | framework/EAs/QM5_10029_rw-fx-ny-rev/QM5_10029_rw-fx-ny-rev.mq5:220: if(ny_dt.hour != strategy_entry_hour_ny) | framework/EAs/QM5_10029_rw-fx-ny-rev/QM5_10029_rw-fx-ny-rev.mq5:285: const datetime broker_now = TimeCurrent(); | framework/EAs/QM5_10029_rw-fx-ny-rev/QM5_10029_rw-fx-ny-rev.mq5:293: TimeToStruct(ny_now, ny_dt); | framework/EAs/QM5_10029_rw-fx-ny-rev/QM5_10029_rw-fx-ny-rev.mq5:294: if(ny_dt.hour >= strategy_exit_hour_ny) | framework/EAs/QM5_10029_rw-fx-ny-rev/QM5_10029_rw-fx-ny-rev.mq5:357: const datetime broker_now = TimeCurrent();",MISSING docs/strategy_card.md,"framework/EAs/QM5_10029_rw-fx-ny-rev/SPEC.md:13: At 11:00 New York time on an H1 chart, the EA measures the same-day FX move from 09:00 to 11:00. If the move is up by at least 0.05 x ATR(14,H1), it enters short; if the move is down by at least 0.05 x ATR(14,H1), it enters long. The initial stop is 0.60 x ATR(14,H1), and the trade exits after two hours, at 13:00 New York time, or earlier if price crosses the 09:00-11:00 midpoint in favor of the open trade.",UNSTATED-IN-CARD,No strategy clock declaration located,UNKNOWN,False,N-A,,Q03,fc65e719-8f3f-4db1-84d3-d11a1cc45760,D:\QM\reports\work_items\fc65e719-8f3f-4db1-84d3-d11a1cc45760\QM5_10029\20260709_012810\summary.json,False,,,UNKNOWN; counterfactual requires governed measurement
QM5_10038,framework/EAs/QM5_10038_ff-4x25ema-mtf-h4/QM5_10038_ff-4x25ema-mtf-h4.mq5,a2ab7f4f493be1528312f7b649febf7da0e61cebb504a60d0ec280c652fbbb66,raw broker/bar timestamp hour,input int    strategy_session_start_hour      = 8;       // Card Entry: liquid-session start (broker hour). | input int    strategy_session_end_hour        = 21;      // Card Entry: liquid-session end / not after NY close.,"framework/EAs/QM5_10038_ff-4x25ema-mtf-h4/QM5_10038_ff-4x25ema-mtf-h4.mq5:172: if(QM_Sig_Session(TimeCurrent(), strategy_session_start_hour, strategy_session_end_hour) == 0) | framework/EAs/QM5_10038_ff-4x25ema-mtf-h4/QM5_10038_ff-4x25ema-mtf-h4.mq5:267: (TimeCurrent() - opened) >= (long)strategy_max_hold_h4_bars * h4_seconds) | framework/EAs/QM5_10038_ff-4x25ema-mtf-h4/QM5_10038_ff-4x25ema-mtf-h4.mq5:330: const datetime broker_now = TimeCurrent();",MISSING docs/strategy_card.md,"framework/EAs/QM5_10038_ff-4x25ema-mtf-h4/SPEC.md:15: EMA(25), the broker time is inside the liquid session, and H4 ATR(14) sits above | framework/EAs/QM5_10038_ff-4x25ema-mtf-h4/SPEC.md:37: | `strategy_session_start_hour` | 8 | 0-23 | Liquid-session start (broker hour, inclusive). | | framework/EAs/QM5_10038_ff-4x25ema-mtf-h4/SPEC.md:38: | `strategy_session_end_hour` | 21 | 0-23 | Liquid-session end (broker hour, exclusive) — not after NY close. |",UNSTATED-IN-CARD,No strategy clock declaration located,"-2 winter / -3 summer vs same-number UTC window (conditional, source unconfirmed)",False,N-A,,Q07,19a7921d-29a4-4ec1-87d1-8d098ceeea2b,D:\QM\reports\work_items\19a7921d-29a4-4ec1-87d1-8d098ceeea2b\QM5_10038\Q07\XAUUSD_DWX\aggregate.json,False,0,D:\QM\reports\work_items\50ffaa26-5159-4804-accf-cdd1f92a997a\QM5_10038\20260907_153416\summary.json,UNKNOWN; counterfactual requires governed measurement
QM5_10039,framework/EAs/QM5_10039_ff-hline-sma50-h1/QM5_10039_ff-hline-sma50-h1.mq5,414ac2933e4090f8a98600a9305dfda27de6498831addcb9f9a53828da5382ed,raw broker/bar timestamp hour,input int    strategy_time_stop_bars      = 10;,framework/EAs/QM5_10039_ff-hline-sma50-h1/QM5_10039_ff-hline-sma50-h1.mq5:270: const datetime now = TimeCurrent(); | framework/EAs/QM5_10039_ff-hline-sma50-h1/QM5_10039_ff-hline-sma50-h1.mq5:337: const datetime broker_now = TimeCurrent();,MISSING docs/strategy_card.md,,N-A,Duration input only; no clock window comparison found,N-A,True,UNRESOLVED: placement-path inspection remains required,"framework/EAs/QM5_10039_ff-hline-sma50-h1/QM5_10039_ff-hline-sma50-h1.mq5:68: req.type = QM_BUY_STOP; | framework/EAs/QM5_10039_ff-hline-sma50-h1/QM5_10039_ff-hline-sma50-h1.mq5:92: const double ask = SymbolInfoDouble(_Symbol, SYMBOL_ASK); | framework/EAs/QM5_10039_ff-hline-sma50-h1/QM5_10039_ff-hline-sma50-h1.mq5:93: const double bid = SymbolInfoDouble(_Symbol, SYMBOL_BID); | framework/EAs/QM5_10039_ff-hline-sma50-h1/QM5_10039_ff-hline-sma50-h1.mq5:124: if(order_type == ORDER_TYPE_BUY_STOP || order_type == ORDER_TYPE_SELL_STOP) | framework/EAs/QM5_10039_ff-hline-sma50-h1/QM5_10039_ff-hline-sma50-h1.mq5:160: req.type = QM_BUY_STOP; | framework/EAs/QM5_10039_ff-hline-sma50-h1/QM5_10039_ff-hline-sma50-h1.mq5:191: req.type = QM_SELL_STOP; | framework/EAs/QM5_10039_ff-hline-sma50-h1/QM5_10039_ff-hline-sma50-h1.mq5:235: const double market_price = (type == POSITION_TYPE_BUY) ? SymbolInfoDouble(_Symbol, SYMBOL_BID) | framework/EAs/QM5_10039_ff-hline-sma50-h1/QM5_10039_ff-hline-sma50-h1.mq5:236: : SymbolInfoDouble(_Symbol, SYMBOL_ASK); | framework/EAs/QM5_10039_ff-hline-sma50-h1/QM5_10039_ff-hline-sma50-h1.mq5:385: QM_TM_OpenPosition(req, out_ticket);",Q03,a8e15907-e57c-4a31-9ef8-6ecf9417489f,D:\QM\reports\work_items\a8e15907-e57c-4a31-9ef8-6ecf9417489f\QM5_10039\20260619_070331\summary.json,False,,,UNKNOWN; counterfactual requires governed measurement
QM5_10041,framework/EAs/QM5_10041_ff-bb-demarker-adx-m5/QM5_10041_ff-bb-demarker-adx-m5.mq5,901482240702ff8797d789be774d5e0c713648b02d098a6f321cf374e24f2379,raw broker/bar timestamp hour,input int    strategy_time_stop_days     = 5;,"framework/EAs/QM5_10041_ff-bb-demarker-adx-m5/QM5_10041_ff-bb-demarker-adx-m5.mq5:68: TimeToStruct(TimeCurrent(), dt); | framework/EAs/QM5_10041_ff-bb-demarker-adx-m5/QM5_10041_ff-bb-demarker-adx-m5.mq5:69: const int minute_of_week = (dt.day_of_week * 24 * 60) + (dt.hour * 60) + dt.min; | framework/EAs/QM5_10041_ff-bb-demarker-adx-m5/QM5_10041_ff-bb-demarker-adx-m5.mq5:171: if(max_hold_seconds > 0 && TimeCurrent() - opened >= max_hold_seconds) | framework/EAs/QM5_10041_ff-bb-demarker-adx-m5/QM5_10041_ff-bb-demarker-adx-m5.mq5:228: const datetime broker_now = TimeCurrent();",MISSING docs/strategy_card.md,,N-A,Duration input only; no clock window comparison found,N-A,False,N-A,,Q02,5e319375-98e9-421f-9ab0-cdd7af74a2aa,D:\QM\reports\work_items\5e319375-98e9-421f-9ab0-cdd7af74a2aa\QM5_10041\20260616_020548\summary.json,False,,,UNKNOWN; counterfactual requires governed measurement
QM5_10043,framework/EAs/QM5_10043_ff-50macd-4h/QM5_10043_ff-50macd-4h.mq5,a305ef69a5b7720c1e3cb971ea703fd9ee7c0ebdec90f22b325762a8c6fc7605,TimeGMT; tester semantics require verification,input int    strategy_decision_hour_1              = 8; | input int    strategy_decision_hour_2              = 12; | input int    strategy_decision_hour_3              = 16; | input int    strategy_decision_hour_4              = 20;,"framework/EAs/QM5_10043_ff-50macd-4h/QM5_10043_ff-50macd-4h.mq5:126: TimeToStruct(TimeGMT(), gmt); | framework/EAs/QM5_10043_ff-50macd-4h/QM5_10043_ff-50macd-4h.mq5:127: const bool decision_hour = (gmt.hour == strategy_decision_hour_1 || | framework/EAs/QM5_10043_ff-50macd-4h/QM5_10043_ff-50macd-4h.mq5:128: gmt.hour == strategy_decision_hour_2 || | framework/EAs/QM5_10043_ff-50macd-4h/QM5_10043_ff-50macd-4h.mq5:129: gmt.hour == strategy_decision_hour_3 || | framework/EAs/QM5_10043_ff-50macd-4h/QM5_10043_ff-50macd-4h.mq5:130: gmt.hour == strategy_decision_hour_4); | framework/EAs/QM5_10043_ff-50macd-4h/QM5_10043_ff-50macd-4h.mq5:218: TimeToStruct(TimeGMT(), gmt); | framework/EAs/QM5_10043_ff-50macd-4h/QM5_10043_ff-50macd-4h.mq5:219: const bool decision_hour = (gmt.hour == strategy_decision_hour_1 || | framework/EAs/QM5_10043_ff-50macd-4h/QM5_10043_ff-50macd-4h.mq5:220: gmt.hour == strategy_decision_hour_2 || | framework/EAs/QM5_10043_ff-50macd-4h/QM5_10043_ff-50macd-4h.mq5:221: gmt.hour == strategy_decision_hour_3 || | framework/EAs/QM5_10043_ff-50macd-4h/QM5_10043_ff-50macd-4h.mq5:222: gmt.hour == strategy_decision_hour_4); | framework/EAs/QM5_10043_ff-50macd-4h/QM5_10043_ff-50macd-4h.mq5:319: const datetime broker_now = TimeCurrent();","framework/EAs/QM5_10043_ff-50macd-4h/docs/strategy_card.md:34: - Source location: first post defines GBP/USD H4, MACD(5,13,1), entry checks at 08:00/12:00/16:00/20:00 GMT/BST, a +/-50 MACD-signal difference trigger, and two fixed target/stop variants. | framework/EAs/QM5_10043_ff-50macd-4h/docs/strategy_card.md:39: - Evaluate only at the four source decision times: 08:00, 12:00, 16:00, 20:00 GMT/BST.","framework/EAs/QM5_10043_ff-50macd-4h/SPEC.md:13: The EA checks the H4 MACD main line at the source decision hours 08:00, 12:00, 16:00, and 20:00 GMT/BST. It goes long when `MACD_main[1] - MACD_main[3] >= 50 points` and goes short when the same delta is `<= -50 points`. Each entry uses a fixed 30 pip stop and 45 pip target, moves the stop to breakeven after +30 pips, and closes early if the opposite MACD threshold appears before TP or SL.",UNSTATED-IN-CARD,Card mentions a clock but does not establish an unambiguous clock contract for the implemented window,UNKNOWN,False,N-A,,Q02,91ae3af6-57ec-4a83-8f2c-3ac15ce4c0ab,D:\QM\reports\work_items\91ae3af6-57ec-4a83-8f2c-3ac15ce4c0ab\QM5_10043\20260613_221029\summary.json,False,,,UNKNOWN; counterfactual requires governed measurement
QM5_10047,framework/EAs/QM5_10047_ff-wick-system-h1/QM5_10047_ff-wick-system-h1.mq5,5d1566639af520e4f19fc534d719675a4df2ed72441a61ba85f12f39baac48d3,raw broker/bar timestamp hour,input int    strategy_session_start_hour  = 7; | input int    strategy_session_end_hour    = 20;,"framework/EAs/QM5_10047_ff-wick-system-h1/QM5_10047_ff-wick-system-h1.mq5:88: TimeToStruct(broker_time, dt); | framework/EAs/QM5_10047_ff-wick-system-h1/QM5_10047_ff-wick-system-h1.mq5:95: TimeToStruct(broker_time, dt); | framework/EAs/QM5_10047_ff-wick-system-h1/QM5_10047_ff-wick-system-h1.mq5:96: return dt.hour; | framework/EAs/QM5_10047_ff-wick-system-h1/QM5_10047_ff-wick-system-h1.mq5:164: if(!Strategy_SessionAllowsTrade(TimeCurrent())) | framework/EAs/QM5_10047_ff-wick-system-h1/QM5_10047_ff-wick-system-h1.mq5:186: if(!Strategy_SessionAllowsTrade(TimeCurrent())) | framework/EAs/QM5_10047_ff-wick-system-h1/QM5_10047_ff-wick-system-h1.mq5:250: const datetime now = TimeCurrent(); | framework/EAs/QM5_10047_ff-wick-system-h1/QM5_10047_ff-wick-system-h1.mq5:318: const datetime broker_now = TimeCurrent();",MISSING docs/strategy_card.md,framework/EAs/QM5_10047_ff-wick-system-h1/SPEC.md:27: | `strategy_session_start_hour` | 7 | 0-23 | Broker-hour start of the liquid-session entry window. | | framework/EAs/QM5_10047_ff-wick-system-h1/SPEC.md:28: | `strategy_session_end_hour` | 20 | 0-23 | Broker-hour end of the liquid-session entry window. |,UNSTATED-IN-CARD,No strategy clock declaration located,"-2 winter / -3 summer vs same-number UTC window (conditional, source unconfirmed)",False,N-A,,Q02,993b5867-25a1-4b97-9cd6-99bee928e560,D:\QM\reports\work_items\993b5867-25a1-4b97-9cd6-99bee928e560\QM5_10047\20260626_165152\summary.json,False,,,UNKNOWN; counterfactual requires governed measurement
QM5_10049,framework/EAs/QM5_10049_ff-dailyopen-h1/QM5_10049_ff-dailyopen-h1.mq5,a54cfca1824c023ef374aad450f40d98f07d1b6cb99b5165384c9c7f520a8603,raw broker/bar timestamp hour,input int    strategy_daily_open_hour_broker = 0; | input int    strategy_daily_open_minute      = 0; | input int    strategy_time_stop_hour_broker  = 23;,"framework/EAs/QM5_10049_ff-dailyopen-h1/QM5_10049_ff-dailyopen-h1.mq5:93: TimeToStruct(TimeCurrent(), now_dt); | framework/EAs/QM5_10049_ff-dailyopen-h1/QM5_10049_ff-dailyopen-h1.mq5:99: if(now_dt.hour >= time_stop_hour) | framework/EAs/QM5_10049_ff-dailyopen-h1/QM5_10049_ff-dailyopen-h1.mq5:107: TimeToStruct(closed_h1_time, closed_dt); | framework/EAs/QM5_10049_ff-dailyopen-h1/QM5_10049_ff-dailyopen-h1.mq5:118: if(closed_dt.hour != open_hour || closed_dt.min != open_minute) | framework/EAs/QM5_10049_ff-dailyopen-h1/QM5_10049_ff-dailyopen-h1.mq5:173: TimeToStruct(TimeCurrent(), dt); | framework/EAs/QM5_10049_ff-dailyopen-h1/QM5_10049_ff-dailyopen-h1.mq5:179: return (dt.hour >= time_stop_hour); | framework/EAs/QM5_10049_ff-dailyopen-h1/QM5_10049_ff-dailyopen-h1.mq5:228: const datetime broker_now = TimeCurrent();",MISSING docs/strategy_card.md,"framework/EAs/QM5_10049_ff-dailyopen-h1/SPEC.md:13: At the broker daily open the EA uses the current D1 open as the daily-open level. It waits for the first H1 candle of the broker day to close, then enters long if that H1 close is above the daily-open level or short if it is below. If the first H1 candle closes exactly at the daily-open level, no trade is opened. Each trade uses a fixed 10-pip stop, fixed 10-pip target, and an end-of-day time stop. | framework/EAs/QM5_10049_ff-dailyopen-h1/SPEC.md:21: | strategy_daily_open_hour_broker | 0 | 0-23 | Broker hour used to identify the first H1 candle after daily open. | | framework/EAs/QM5_10049_ff-dailyopen-h1/SPEC.md:22: | strategy_daily_open_minute | 0 | 0-59 | Broker minute used with the daily-open hour. | | framework/EAs/QM5_10049_ff-dailyopen-h1/SPEC.md:26: | strategy_time_stop_hour_broker | 23 | 0-23 | Close any still-open position at or after this broker hour. |",UNSTATED-IN-CARD,No strategy clock declaration located,"-2 winter / -3 summer vs same-number UTC window (conditional, source unconfirmed)",False,N-A,,Q02,52d3f878-1541-4bb1-b128-993904854c8b,D:\QM\reports\work_items\52d3f878-1541-4bb1-b128-993904854c8b\QM5_10049\20260807_182349\summary.json,False,,,UNKNOWN; counterfactual requires governed measurement
QM5_10069,framework/EAs/QM5_10069_mql5-hs-rev/QM5_10069_mql5-hs-rev.mq5,b74e0a8ec9397a404a22cf798eb16793a2a517015252def2e99171ede5a644ea,raw broker/bar timestamp hour,input int    strategy_trade_start_hour  = 0; | input int    strategy_trade_end_hour    = 24;,"framework/EAs/QM5_10069_mql5-hs-rev/QM5_10069_mql5-hs-rev.mq5:81: TimeToStruct(TimeCurrent(), dt); | framework/EAs/QM5_10069_mql5-hs-rev/QM5_10069_mql5-hs-rev.mq5:85: ? (dt.hour >= start_h && dt.hour < end_h) | framework/EAs/QM5_10069_mql5-hs-rev/QM5_10069_mql5-hs-rev.mq5:86: : (dt.hour >= start_h || dt.hour < end_h); | framework/EAs/QM5_10069_mql5-hs-rev/QM5_10069_mql5-hs-rev.mq5:317: const datetime broker_now = TimeCurrent();",MISSING docs/strategy_card.md,,UNSTATED-IN-CARD,No strategy clock declaration located,"-2 winter / -3 summer vs same-number UTC window (conditional, source unconfirmed)",False,N-A,,Q09,600a3fd4-a961-4b4d-a453-dfb7fedbb7d3,D:\QM\reports\work_items\600a3fd4-a961-4b4d-a453-dfb7fedbb7d3\QM5_10069\Q09\USDJPY_DWX\aggregate.json,False,0,D:\QM\reports\work_items\2c7d0845-adfb-4f5c-bc24-59bcb73bd2fc\QM5_10069\20260907_163323\summary.json,UNKNOWN; counterfactual requires governed measurement
QM5_1006,framework/EAs/QM5_1006_davey-eu-day/QM5_1006_davey-eu-day.mq5,42fad9612d58fbfcf0d0f0a2c7c2acaf9e1f0ee5e49df3351e7441314071d859,raw broker/bar timestamp hour,"input int    strategy_time_cutoff_hhmm    = 1500;   // Card §4 + §6, pp. 259-261: entry gate time < 1500.","framework/EAs/QM5_1006_davey-eu-day/QM5_1006_davey-eu-day.mq5:40: TimeToStruct(t, dt); | framework/EAs/QM5_1006_davey-eu-day/QM5_1006_davey-eu-day.mq5:41: return (dt.hour * 100 + dt.min); | framework/EAs/QM5_1006_davey-eu-day/QM5_1006_davey-eu-day.mq5:295: if(!QM_NewsAllowsTrade(_Symbol, TimeCurrent(), qm_news_mode))",No unambiguous strategy clock line located in docs/strategy_card.md,,UNSTATED-IN-CARD,No strategy clock declaration located,"-2 winter / -3 summer vs same-number UTC window (conditional, source unconfirmed)",False,N-A,,Q03,f0ebb054-9053-4083-80b4-7394afff7382,D:\QM\reports\work_items\f0ebb054-9053-4083-80b4-7394afff7382\QM5_1006\20260714_020706\summary.json,False,,,UNKNOWN; counterfactual requires governed measurement
QM5_10070,framework/EAs/QM5_10070_mql5-fib-pa/QM5_10070_mql5-fib-pa.mq5,39d033adeedc2ad6c93b390979605c8a44dfb0e60de1e2b0bc06964eac52c184,raw broker/bar timestamp hour,input int    strategy_session_start_hour = 0; | input int    strategy_session_end_hour   = 24;,"framework/EAs/QM5_10070_mql5-fib-pa/QM5_10070_mql5-fib-pa.mq5:107: TimeToStruct(TimeCurrent(), dt); | framework/EAs/QM5_10070_mql5-fib-pa/QM5_10070_mql5-fib-pa.mq5:113: return !(dt.hour >= start_h && dt.hour < end_h); | framework/EAs/QM5_10070_mql5-fib-pa/QM5_10070_mql5-fib-pa.mq5:114: return !(dt.hour >= start_h || dt.hour < end_h); | framework/EAs/QM5_10070_mql5-fib-pa/QM5_10070_mql5-fib-pa.mq5:341: const datetime broker_now = TimeCurrent();",MISSING docs/strategy_card.md,,UNSTATED-IN-CARD,No strategy clock declaration located,"-2 winter / -3 summer vs same-number UTC window (conditional, source unconfirmed)",False,N-A,,Q03,fd18ee70-baa7-4d54-9c18-ebb7315d93a5,D:\QM\reports\work_items\fd18ee70-baa7-4d54-9c18-ebb7315d93a5\QM5_10070\20260526_112243\summary.json,False,,,UNKNOWN; counterfactual requires governed measurement
QM5_10077,framework/EAs/QM5_10077_gh-kai-setup91/QM5_10077_gh-kai-setup91.mq5,15fd1e1958b1d40441dfe145aab71dbba1b77c991d98aff04b428bc6d7a0adf9,raw broker/bar timestamp hour,input int    strategy_entry_start_hhmm   = 900; | input int    strategy_entry_end_hhmm     = 1600; | input int    strategy_flat_hhmm          = 1730;,"framework/EAs/QM5_10077_gh-kai-setup91/QM5_10077_gh-kai-setup91.mq5:54: TimeToStruct(value, dt); | framework/EAs/QM5_10077_gh-kai-setup91/QM5_10077_gh-kai-setup91.mq5:55: return dt.hour * 100 + dt.min; | framework/EAs/QM5_10077_gh-kai-setup91/QM5_10077_gh-kai-setup91.mq5:61: TimeToStruct(value, dt); | framework/EAs/QM5_10077_gh-kai-setup91/QM5_10077_gh-kai-setup91.mq5:79: TimeToStruct(value, dt); | framework/EAs/QM5_10077_gh-kai-setup91/QM5_10077_gh-kai-setup91.mq5:80: dt.hour = 23; | framework/EAs/QM5_10077_gh-kai-setup91/QM5_10077_gh-kai-setup91.mq5:225: const datetime broker_now = TimeCurrent(); | framework/EAs/QM5_10077_gh-kai-setup91/QM5_10077_gh-kai-setup91.mq5:342: if(!IsFlatTime(TimeCurrent())) | framework/EAs/QM5_10077_gh-kai-setup91/QM5_10077_gh-kai-setup91.mq5:389: const datetime broker_now = TimeCurrent();",MISSING docs/strategy_card.md,"framework/EAs/QM5_10077_gh-kai-setup91/SPEC.md:13: This EA runs on M5 and samples EMA(9) on closed bars. A buy signal exists when the latest closed-bar EMA is above the prior closed-bar EMA; a sell signal exists when it is below. At the start of each broker-time trading day the stored prior signal is reset, then a sell-to-buy transition places a buy stop at the signal candle high with stop loss at that candle low, while a buy-to-sell transition places a sell stop at the signal candle low with stop loss at that candle high. Pending orders are removed on opposite EMA signals, all orders and positions are flattened at 17:30 broker time, and open-position stops are moved to the opposite signal candle breakout price when an opposite EMA signal appears. | framework/EAs/QM5_10077_gh-kai-setup91/SPEC.md:23: | `strategy_entry_start_hhmm` | `900` | `0000-2359` | Broker-time session start for new pending entries. | | framework/EAs/QM5_10077_gh-kai-setup91/SPEC.md:24: | `strategy_entry_end_hhmm` | `1600` | `0000-2359` | Broker-time session end for new pending entries. | | framework/EAs/QM5_10077_gh-kai-setup91/SPEC.md:25: | `strategy_flat_hhmm` | `1730` | `0000-2359` | Broker-time flat time for pending-order removal and position close. | | framework/EAs/QM5_10077_gh-kai-setup91/SPEC.md:60: | Typical hold time | Intraday; exits by TP/SL management or 17:30 broker-time flat close. | | framework/EAs/QM5_10077_gh-kai-setup91/SPEC.md:62: | Regime preference | EMA-turn pending breakout during the 09:00-16:00 broker-time session. |",UNSTATED-IN-CARD,No strategy clock declaration located,"-2 winter / -3 summer vs same-number UTC window (conditional, source unconfirmed)",True,UNRESOLVED: placement-path inspection remains required,"framework/EAs/QM5_10077_gh-kai-setup91/QM5_10077_gh-kai-setup91.mq5:112: return (order_type == ORDER_TYPE_BUY_STOP || | framework/EAs/QM5_10077_gh-kai-setup91/QM5_10077_gh-kai-setup91.mq5:113: order_type == ORDER_TYPE_SELL_STOP || | framework/EAs/QM5_10077_gh-kai-setup91/QM5_10077_gh-kai-setup91.mq5:120: if(order_type == ORDER_TYPE_BUY_STOP || order_type == ORDER_TYPE_BUY_LIMIT) | framework/EAs/QM5_10077_gh-kai-setup91/QM5_10077_gh-kai-setup91.mq5:122: if(order_type == ORDER_TYPE_SELL_STOP || order_type == ORDER_TYPE_SELL_LIMIT) | framework/EAs/QM5_10077_gh-kai-setup91/QM5_10077_gh-kai-setup91.mq5:217: req.type = QM_BUY_STOP; | framework/EAs/QM5_10077_gh-kai-setup91/QM5_10077_gh-kai-setup91.mq5:259: const double ask = SymbolInfoDouble(_Symbol, SYMBOL_ASK); | framework/EAs/QM5_10077_gh-kai-setup91/QM5_10077_gh-kai-setup91.mq5:268: req.type = QM_BUY_STOP; | framework/EAs/QM5_10077_gh-kai-setup91/QM5_10077_gh-kai-setup91.mq5:280: const double bid = SymbolInfoDouble(_Symbol, SYMBOL_BID); | framework/EAs/QM5_10077_gh-kai-setup91/QM5_10077_gh-kai-setup91.mq5:289: req.type = QM_SELL_STOP; | framework/EAs/QM5_10077_gh-kai-setup91/QM5_10077_gh-kai-setup91.mq5:431: QM_TM_OpenPosition(req, out_ticket);",Q02,d4610efe-e545-4284-bd39-c14097971f90,D:\QM\reports\work_items\d4610efe-e545-4284-bd39-c14097971f90\QM5_10077\20260620_212113\summary.json,False,,,UNKNOWN; counterfactual requires governed measurement
