ea_id,slug,registry_created_at,registry_owner,evidence_class,action,magic_rows,reason
QM5_12466,ea31337-elliott,2026-05-26,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_12467,ea31337-ichimoku,2026-05-26,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_12468,ea31337-gator,2026-05-26,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_12469,ea31337-obv,2026-05-26,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_12470,ea31337-osma,2026-05-26,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_12471,ea31337-svebb,2026-05-26,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_12472,ea31337-mashift,2026-05-26,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_12477,gh-psar-flip,2026-05-26,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_12489,myh-platform60,2026-05-26,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_12490,myh-ma250-pull,2026-05-26,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_12491,myh-ma30-ramp,2026-05-26,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_12492,myh-lowatr-grow,2026-05-26,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_12496,lean-energy-lead,2026-05-26,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_12498,london-breakout,2026-05-26,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_12500,macd-ma-cross,2026-05-26,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_12501,heikin-ashi,2026-05-26,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_12502,psar-reversal,2026-05-26,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_12509,bt-ma50-200,2026-05-26,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_12513,ftse-friday,2026-05-27,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_12514,ema-sma-revert,2026-05-27,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_12515,boll-revert,2026-05-27,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_12518,sma-xover,2026-05-27,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_12520,ma-pct-revert,2026-05-27,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_12570,monster-multistrat-portfolio,2026-06-25,Research,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12572,yang-mom-volume,2026-06-26,Research,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12573,yang-rev-volatility,2026-06-26,Research,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12574,yang-single-momentum,2026-06-26,Research,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_1261,4h-box-frankfurt-london,2026-05-18,Research,CARD_REJECTED,INVESTIGATE,0,INVESTIGATE: registry slug is a variant of the rejected card slug (e.g. -alt-a). Decide per id whether the variant was ever a separate strategy.
QM5_1262,pip-hunter-heiken-ashi,2026-05-18,Research,CARD_REJECTED,INVESTIGATE,0,INVESTIGATE: registry slug is a variant of the rejected card slug (e.g. -alt-a). Decide per id whether the variant was ever a separate strategy.
QM5_12622,comm-reversal-12m-contrarian-xauusd,2026-06-27,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_12625,as-raa-balanced,2026-05-19,Research,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12626,blade-m5-ema-zone-scalp-alt,2026-05-23,Research,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12627,connors-rsi2-sma200-pullback-d1-alt,2026-05-23,Research,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_12628,blade-macd-stoch-divergence-h1-alt,2026-05-24,claude,NO_CARD_ANYWHERE,RETIRE,0,"RETIRE: id was reserved before the current card process (316 of 321 date from 2026-05, 260 owned by the retired ""DeepSeek"" provenance) and no card exists in any pool; nothing is lost by retiring it because no strategy was ever written."
QM5_1266,as-paa-cpr,2026-05-18,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1270,as-piard-seasonal,2026-05-18,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1278,chan-cl-vrp-quartile,2026-05-18,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1279,chan-es-vrp-reverse,2026-05-18,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1280,chan-ou-half-life-exit,2026-05-18,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1282,as-tpp-voltarget,2026-05-18,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1283,as-cdm-modules,2026-05-18,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1284,as-trendycmacro,2026-05-18,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1285,as-gold-xasset,2026-05-18,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_12875,xag-q4-industrial-season,2026-07-02,Codex,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12876,xag-goldlead-mom,2026-07-02,Codex,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12877,xag-london-fix-rev,2026-07-02,Codex,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12878,bp-simple-system-32-review,2026-07-02,Codex,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12879,ftmo-set-up-4-fibs-break-out-v2,2026-07-02,Codex,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12880,ftmo-set-up-4-fibs-break-out-v3,2026-07-02,Codex,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12881,ftmo-set-up-4-fibs-break-out-v4,2026-07-02,Codex,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12882,ftmo-set-up-3-20-ma-v2,2026-07-02,Codex,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12883,ftmo-set-up-3-20-ma-v3,2026-07-02,Codex,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12884,ftmo-set-up-3-20-ma-v4,2026-07-02,Codex,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12885,ftmo-set-up-1-quick-move-v3,2026-07-02,Codex,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12886,ftmo-set-up-1-quick-move-v4,2026-07-02,Codex,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12887,ftmo-set-up-1-quick-move-v5,2026-07-02,Codex,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12888,ftmo-set-up-2-fibs-retracement-v3,2026-07-02,Codex,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12889,ftmo-set-up-2-fibs-retracement-v4,2026-07-02,Codex,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12890,ftmo-set-up-2-fibs-retracement-v5,2026-07-02,Codex,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12891,ftmo-system-overview-v3,2026-07-02,Codex,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12892,ftmo-system-overview-v4,2026-07-02,Codex,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12899,xag-goldlead-follow,2026-07-02,Codex,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12900,xag-xau-filter-trend,2026-07-02,Codex,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12901,xag-industrial-3m-mom,2026-07-02,Codex,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12902,xag-vol-regime-donchian,2026-07-02,Codex,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12903,xag-xau-lag-entry,2026-07-02,Codex,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12904,uk100-tom-pension,2026-07-02,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12905,uk100-london-open-breakout,2026-07-02,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12906,uk100-exdiv-reversion,2026-07-02,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12907,ws30-orb-15m,2026-07-02,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12908,ndx-orb-30m,2026-07-02,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12909,sp500-orb-60m,2026-07-02,Research,CARD_review,ADJUDICATE,0,ADJUDICATE: a card sits in cards_review and was never given a G0 decision. Needs approve or reject with a reason - not a registry edit.
QM5_12987,xti-cum-rsi2-daily,2026-07-03,claude,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1335,chan-hurst-term-regime,2026-05-18,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1360,as-global-rptf,2026-05-18,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1361,as-defense-first,2026-05-18,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1381,chan-fx-flow-quintile,2026-05-18,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1411,as-tactical-yield,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1412,as-yield-rotation,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1413,as-percentile-channels,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1414,as-growth-infl-sector,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1415,as-stoken-aca,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1450,as-crossasset-tsm,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1451,as-eey-valuation,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1452,as-eey-momentum,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1453,as-gtt-macro,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1454,as-tactical-bond,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1455,as-ggc-cli,2026-05-19,Research,CARD_BLOCKED_DATA,RECHECK,0,RECHECK: card was blocked on R3 data availability. Re-test against today's DWX symbol matrix before any terminal disposition.
QM5_1456,as-ggc-enhanced,2026-05-19,Research,CARD_BLOCKED_DATA,RECHECK,0,RECHECK: card was blocked on R3 data availability. Re-test against today's DWX symbol matrix before any terminal disposition.
QM5_1458,as-rpv-weighted,2026-05-19,Research,CARD_REJECTED,INVESTIGATE,0,INVESTIGATE: registry slug is a variant of the rejected card slug (e.g. -alt-a). Decide per id whether the variant was ever a separate strategy.
QM5_1460,as-gtaa-agg3,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1461,as-gtaa-agg6,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1462,as-eaa-elastic,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1464,as-multi-mom,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1465,as-gtt-ue-rate,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1466,as-spf-recession,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1467,as-quint-switch,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1468,as-div-growth,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1469,as-movement-comp,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1470,as-mama-bear,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1471,as-three-way,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1472,as-nlx-haa6040,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1473,as-eff-index,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1474,as-paired-switch,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1495,as-all-weather,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1496,as-golden-butterfly,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1497,as-max-divers,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1498,as-erc-opt,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1499,as-min-corr,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1500,as-max-sharpe,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1501,as-6040-bench,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1512,as-baa-aggr,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1513,as-vaa-balanced,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1514,as-opt-trend,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1515,as-gtaa13-sma,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1516,as-paa-ief,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1561,aa-tom-sma10,2026-05-19,Research,CARD_REJECTED,INVESTIGATE,0,INVESTIGATE: registry slug is a variant of the rejected card slug (e.g. -alt-a). Decide per id whether the variant was ever a separate strategy.
QM5_1571,aa-ls-mom-ma2-10,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
QM5_1575,aa-bond-mom-top3,2026-05-19,Research,CARD_REJECTED,RETIRE,0,"RETIRE: card carries a terminal g0_status REJECTED with an explicit g0_rejection_reason; the registry slug still matches that card (the id was never re-purposed); no EA directory, no work_items, no magic rows."
