currency,event,month,reason,affected_symbol_examples,pre30_post30_potential_underblock_minutes_upper_bound,followup
JPY,GDP q/q,2021-11,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Governor Kuroda Speech,2021-11,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2021-11,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2021-11,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Governor Kuroda Speech,2021-11,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,GDP q/q,2021-12,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2021-12,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Interest Rate Decision,2021-12,UNCONFIRMED_RATE,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Press Conference,2021-12,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2021-12,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2022-01,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Governor Kuroda Speech,2022-01,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2022-01,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Interest Rate Decision,2022-01,UNCONFIRMED_RATE,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Press Conference,2022-01,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2022-01,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2022-01,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2022-02,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,GDP q/q,2022-02,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2022-02,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2022-02,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,GDP q/q,2022-03,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2022-03,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Interest Rate Decision,2022-03,UNCONFIRMED_RATE,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Press Conference,2022-03,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2022-03,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2022-03,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Governor Kuroda Speech,2022-04,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2022-04,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Governor Kuroda Speech,2022-04,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2022-04,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Interest Rate Decision,2022-04,UNCONFIRMED_RATE,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Press Conference,2022-04,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2022-05,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2022-05,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,GDP q/q,2022-05,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Governor Kuroda Speech,2022-05,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2022-05,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2022-05,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Governor Kuroda Speech,2022-06,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,GDP q/q,2022-06,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2022-06,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Interest Rate Decision,2022-06,UNCONFIRMED_RATE,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Press Conference,2022-06,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2022-06,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2022-06,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2022-07,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Governor Kuroda Speech,2022-07,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Interest Rate Decision,2022-07,UNCONFIRMED_RATE,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Press Conference,2022-07,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2022-07,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2022-07,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2022-08,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,GDP q/q,2022-08,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2022-08,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2022-08,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,GDP q/q,2022-09,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2022-09,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Interest Rate Decision,2022-09,UNCONFIRMED_RATE,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Press Conference,2022-09,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Governor Kuroda Speech,2022-09,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2022-09,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2022-10,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2022-10,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2022-10,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Interest Rate Decision,2022-10,UNCONFIRMED_RATE,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Press Conference,2022-10,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2022-10,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2022-11,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,GDP q/q,2022-11,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2022-11,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2022-11,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,GDP q/q,2022-12,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2022-12,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Interest Rate Decision,2022-12,UNCONFIRMED_RATE,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Press Conference,2022-12,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2022-12,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2023-01,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2023-01,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Interest Rate Decision,2023-01,UNCONFIRMED_RATE,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Press Conference,2023-01,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2023-01,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2023-01,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2023-02,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,GDP q/q,2023-02,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2023-02,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2023-03,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,GDP q/q,2023-03,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2023-03,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Interest Rate Decision,2023-03,UNCONFIRMED_RATE,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Press Conference,2023-03,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Governor Kuroda Speech,2023-03,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2023-03,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2023-03,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2023-04,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2023-04,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2023-04,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Interest Rate Decision,2023-04,UNCONFIRMED_RATE,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Press Conference,2023-04,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2023-05,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,GDP q/q,2023-05,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2023-05,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2023-05,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,GDP q/q,2023-06,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2023-06,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Interest Rate Decision,2023-06,UNCONFIRMED_RATE,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Press Conference,2023-06,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2023-06,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2023-06,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2023-07,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2023-07,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Interest Rate Decision,2023-07,UNCONFIRMED_RATE,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Press Conference,2023-07,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2023-07,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2023-08,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,GDP q/q,2023-08,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2023-08,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2023-08,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,GDP q/q,2023-09,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2023-09,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Interest Rate Decision,2023-09,UNCONFIRMED_RATE,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Press Conference,2023-09,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2023-09,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2023-09,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2023-10,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2023-10,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2023-10,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Interest Rate Decision,2023-10,UNCONFIRMED_RATE,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Press Conference,2023-10,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2023-11,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,GDP q/q,2023-11,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2023-11,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2023-12,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,GDP q/q,2023-12,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2023-12,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Interest Rate Decision,2023-12,UNCONFIRMED_RATE,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Press Conference,2023-12,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2023-12,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2024-01,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2024-01,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Interest Rate Decision,2024-01,UNCONFIRMED_RATE,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Press Conference,2024-01,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2024-01,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2024-01,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2024-02,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,GDP q/q,2024-02,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2024-02,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2024-03,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,GDP q/q,2024-03,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2024-03,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Interest Rate Decision,2024-03,UNCONFIRMED_RATE,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Press Conference,2024-03,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2024-03,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2024-03,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2024-04,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2024-04,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Interest Rate Decision,2024-04,UNCONFIRMED_RATE,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Press Conference,2024-04,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2024-04,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2024-05,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,GDP q/q,2024-05,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2024-05,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2024-05,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,GDP q/q,2024-06,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2024-06,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Interest Rate Decision,2024-06,UNCONFIRMED_RATE,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Press Conference,2024-06,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2024-06,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2024-06,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2024-07,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2024-07,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2024-07,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Interest Rate Decision,2024-07,UNCONFIRMED_RATE,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Press Conference,2024-07,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2024-08,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,GDP q/q,2024-08,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2024-08,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2024-08,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,GDP q/q,2024-09,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2024-09,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Interest Rate Decision,2024-09,UNCONFIRMED_RATE,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Press Conference,2024-09,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2024-09,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2024-09,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2024-10,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2024-10,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2024-10,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Interest Rate Decision,2024-10,UNCONFIRMED_RATE,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Press Conference,2024-10,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2024-11,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,GDP q/q,2024-11,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2024-11,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2024-11,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,GDP q/q,2024-12,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2024-12,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Interest Rate Decision,2024-12,UNCONFIRMED_RATE,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Press Conference,2024-12,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2024-12,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2024-12,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2025-01,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Interest Rate Decision,2025-01,UNCONFIRMED_RATE,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Press Conference,2025-01,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2025-01,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2025-01,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2025-02,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,GDP q/q,2025-02,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2025-02,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2025-02,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,GDP q/q,2025-03,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2025-03,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Interest Rate Decision,2025-03,UNCONFIRMED_RATE,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Press Conference,2025-03,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2025-03,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2025-03,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2025-04,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2025-04,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2025-04,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Interest Rate Decision,2025-05,UNCONFIRMED_RATE,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ Press Conference,2025-05,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2025-05,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,GDP q/q,2025-05,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Tokyo CPI excl. Food and Energy y/y,2025-05,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,Retail Sales m/m,2025-05,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,GDP q/q,2025-06,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
JPY,BoJ L Money Stock y/y,2025-06,NONRATE_SCOPE_GAP,USDJPY;GBPJPY,60,E2_AND_E4
